Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Carbon dioxide,Units,15.31804743,15.31804743,16.47705863,17.39050057,20.11110505,21.15263695,22.03344654,23.69302285,25.84328468,29.22289927,30.82578107,32.34679501,23.76840266,25.5432828,27.46413594,30.01903357,32.71459971,36.19706629,39.69104407,46.35752665,47.45239035,50.45170904,53.59135438,56.97558431,61.39335052,69.66307513,74.87733809,77.57242991,80.40580552,84.88390941,86.48024771,85.70303953,88.62347759,90.11114194,98.21918194,103.1672119,107.5049314,127.6637353,147.2115195,162.4230075,176.0404516,190.6144738,202.9357353,207.0073027,215.8616469,236.6000994,246.789506,265.561415,277.5173996,280.8354026,252.0085326,257.078305,278.4379374,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Greenhouse gas,Units,15.86495242,15.86907875,17.07815702,18.04188025,20.89065528,21.98699031,22.91014127,24.63986887,26.89855733,30.44630904,32.12989079,33.72967207,24.66175065,26.4920965,28.50732305,31.17677369,33.97069148,37.64842349,41.28201882,48.28031843,49.41861783,52.48235933,55.72406163,59.21260743,63.81679749,72.44589188,77.87154305,80.56991728,83.51404964,88.16101879,89.84471461,88.70153216,91.88423433,93.2125074,101.603087,106.7422529,111.0682236,131.7981858,151.9513322,167.6654791,181.9018839,196.7429942,209.1306911,213.140803,222.2410812,243.2942244,253.6355705,272.8285841,285.0673804,288.5056519,258.7147344,263.9448339,285.6771418,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Methane,Units,0.081575236,0.086095603,0.09549678,0.09804956,0.093628159,0.099042305,0.10406934,0.112999773,0.124693234,0.138781449,0.146768523,0.162424704,0.140876077,0.159010762,0.179484847,0.202121801,0.226675504,0.258395758,0.286819233,0.338582978,0.349516151,0.382501247,0.416915641,0.481106339,0.573653526,0.704159598,0.783533203,0.847123162,0.929043564,1.025069658,1.178326291,1.03573601,1.285669298,1.196375411,1.228702704,1.351918238,1.247006007,1.180475213,1.244477843,1.401319531,1.523922904,1.526424193,1.487945992,1.457090258,1.480428505,1.513963202,1.69824019,1.740088515,1.744072905,1.822015298,1.637766876,1.677606793,1.778589449,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Nitrous oxide,Units,0.465329755,0.464935724,0.505601603,0.553330119,0.685922076,0.735311052,0.772625396,0.833846244,0.930579417,1.084628325,1.157341205,1.220452361,0.752471905,0.789802937,0.863702266,0.955618318,1.02941626,1.192961444,1.304155522,1.584208804,1.616711327,1.648149051,1.715791607,1.755916786,1.849793441,2.078657155,2.210671755,2.150364206,2.179200565,2.252039727,2.186140611,1.962756616,1.97508744,1.904990047,2.155202313,2.223122702,2.316286268,2.953975359,3.49533486,3.841151983,4.337509412,4.602096136,4.707009769,4.676410081,4.899005768,5.180161756,5.147824303,5.527080558,5.805907929,5.84823408,5.068434923,5.188922128,5.460614888,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Carbon dioxide,Units,26.92213897,26.92213897,26.22222972,24.19385355,24.63213641,25.11573027,23.54516637,23.29832766,22.68281801,21.75035264,22.2924574,21.61002411,21.64147434,21.45432345,19.59211708,19.98895618,17.80270122,17.05727095,15.94651325,14.37035718,13.42652757,13.26037005,11.79142589,8.007909654,5.636442388,5.012340485,5.078221012,4.642728129,4.593547575,4.468414963,4.664037761,5.135789087,5.392762469,5.264421269,5.249691703,6.05754433,5.991195283,6.569680661,6.985870487,7.287698904,7.626042092,7.810229086,8.158205486,8.453151463,8.649531427,8.756522258,8.509065107,8.460416046,8.717262343,8.150427013,3.923875398,4.001747236,4.347844294,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Greenhouse gas,Units,27.23229612,27.23229612,26.54326338,24.51244994,24.95018398,25.46467661,23.91010239,23.67268539,23.04676112,22.14387926,22.66820924,22.00489632,22.09091078,21.92526425,20.07322338,20.48674836,18.31809798,17.58884585,16.4957634,14.91033165,13.96043511,13.79477574,12.30335674,8.509624959,6.112239604,5.488665257,5.582829833,5.115056271,5.070430679,4.932303188,5.148227413,5.66898335,5.952684452,5.811015166,5.794750137,6.686500419,6.61325654,7.251512835,7.710924723,8.044106615,8.417641035,8.620962664,9.005086759,9.330755558,9.547520114,9.665571919,9.39247892,9.338808312,9.622296649,8.99656662,4.331153122,4.417107649,4.79912777,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Methane,Units,0.017717574,0.017717574,0.017443288,0.016314294,0.016548279,0.017116138,0.016418194,0.016376947,0.015939535,0.01572329,0.015842332,0.015657509,0.016214538,0.016324012,0.015409879,0.015790991,0.014773942,0.014527469,0.014096965,0.013147563,0.012573793,0.012488265,0.011467042,0.009305329,0.007758331,0.00742364,0.007738265,0.007182917,0.007201089,0.007004862,0.00731142,0.008051405,0.008455002,0.008253744,0.008230558,0.00949744,0.009393325,0.01030128,0.010953947,0.011427394,0.011958793,0.012247732,0.012793574,0.013255881,0.013564018,0.013731906,0.013344149,0.013267782,0.013670625,0.012781836,0.006153801,0.006275927,0.00681871,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Nitrous oxide,Units,0.29243958,0.29243958,0.303590366,0.302282105,0.301499296,0.331830202,0.348517823,0.357980786,0.348003578,0.377803323,0.359909505,0.379214702,0.433221896,0.454616788,0.465696415,0.482001183,0.500622817,0.51704744,0.535153183,0.5268269,0.521333738,0.52191742,0.500463805,0.492409976,0.468038885,0.468901132,0.496870556,0.465145224,0.469682015,0.456883364,0.476878233,0.525142857,0.551466981,0.538340153,0.536827877,0.61945865,0.612667932,0.671530894,0.714100289,0.744980317,0.77964015,0.798485845,0.834087699,0.864348214,0.884424669,0.895317756,0.870069664,0.865124484,0.891363681,0.833357771,0.401123923,0.409084486,0.444464766,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Carbon dioxide,Units,0.958032967,0.958032967,0.701144784,0.59836868,0.558501856,0.692586545,0.70911468,0.621702135,0.628701343,0.901135223,1.102422626,0.973584467,1.396436729,1.496586393,1.520798984,1.29619016,1.628918591,1.870443588,1.64233515,1.904372641,1.767661951,1.570862128,1.530121781,1.755604128,1.868102374,1.53994152,1.692398294,1.474406157,1.628033357,1.628900731,1.549561184,1.564433408,1.279935838,1.460104742,1.538668015,2.020832639,2.113303783,2.958251198,3.288734178,2.949085067,2.546409325,2.529894854,2.181904552,2.134061532,2.149563684,2.219336467,2.237545931,3.839191172,4.569251844,4.866886663,4.891630351,5.220874702,5.879363403,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Greenhouse gas,Units,0.967100925,0.967100925,0.707779045,0.604037577,0.56380485,0.699151254,0.715847823,0.627611341,0.634686923,0.909786094,1.112862361,0.982841185,1.409784382,1.510881476,1.535311796,1.308588134,1.644477715,1.888294984,1.658033522,1.922581154,1.784590821,1.585934323,1.544807818,1.772425258,1.885985421,1.554726365,1.708656049,1.48857361,1.643657893,1.644588355,1.564483171,1.579528401,1.292300634,1.474198363,1.55350927,2.04032385,2.133650297,2.98687327,3.320597932,2.97764837,2.571051243,2.554350909,2.202927085,2.154571441,2.170189448,2.240648239,2.258939228,3.876051262,4.61314046,4.913623205,4.938399283,5.270791542,5.935576061,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Methane,Units,0.002448099,0.002448099,0.001791068,0.001530446,0.001431662,0.001772291,0.001817763,0.001595323,0.001615942,0.002335497,0.002818441,0.002499059,0.003603499,0.003859279,0.003918059,0.003347111,0.004200535,0.004819385,0.004238128,0.004915797,0.004570328,0.004069078,0.003964825,0.004541242,0.00482793,0.003991501,0.004389146,0.003824822,0.004218194,0.004235226,0.004028525,0.004075232,0.003338154,0.003804889,0.00400673,0.00526209,0.005492998,0.007727171,0.008602336,0.007711305,0.006652639,0.006602461,0.005675505,0.00553711,0.005568388,0.005753591,0.005775601,0.009951209,0.011848717,0.012617579,0.012626323,0.013476172,0.015175869,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Nitrous oxide,Units,0.006619859,0.006619859,0.004843194,0.004138451,0.003871332,0.004792418,0.00491538,0.004313883,0.004369638,0.006315374,0.007621294,0.006757659,0.009744155,0.010435805,0.010594752,0.009050863,0.011358589,0.013032011,0.011460244,0.013292717,0.012358541,0.011003118,0.010721211,0.012279888,0.013055117,0.010793344,0.011868609,0.010342631,0.011406342,0.011452397,0.010893461,0.011019761,0.009026642,0.010288732,0.010834525,0.014229121,0.014853516,0.020894901,0.023261418,0.020851998,0.017989279,0.017853593,0.015347029,0.014972799,0.015057376,0.015558181,0.015617696,0.026908881,0.032039898,0.034118963,0.034142608,0.036440668,0.041036789,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.E. Other Transportation,Carbon dioxide,Units,,,,,,,,,,,,,0.009625568,0.025668174,0.009625568,0.038113955,0.041322477,0.063976274,0.034905433,0.124065301,0.133108417,0.154985936,0.136511091,0.146136655,0.092562217,0.082936657,0.089256782,0.095770741,0.127661801,0.231408328,0.24443624,0.356935123,0.270498877,0.313962534,0.354485557,0.274509785,0.264406502,0.247043983,0.241371,0.222524697,0.204580307,0.948063825,0.923667637,0.867916066,0.821310262,0.954098194,1.092782749,1.138266353,1.22817147,1.190245798,0.999557421,1.03042725,0.978748324,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.E. Other Transportation,Greenhouse gas,Units,,,,,,,,,,,,,0.009657134,0.025752349,0.009657134,0.038237204,0.041456248,0.064185205,0.03501816,0.12446737,0.133537531,0.155484184,0.136952233,0.146609363,0.092863586,0.08320646,0.089546876,0.096082632,0.128077403,0.232154581,0.245226086,0.358080406,0.271361576,0.31496124,0.355615524,0.275378347,0.265240653,0.247820932,0.24212969,0.223224088,0.205223042,0.949368856,0.924884883,0.869020693,0.822358488,0.955302816,1.094150025,1.139665623,1.229653927,1.191679333,1.000769354,1.031673954,0.979966069,,,,,,,,
